Review
"✅ Trip Verified |  Southwest has had major delays on my past four flights over three years. Something always goes wrong. We missed our flight, but their delay on the previous flight, by twenty minutes and Southwest couldn’t provide another flight for us home until 1:00 am the next day. We had to get a hotel and rent a car to drive home out of our own pockets. I hate this airline. Unless you are doing a straight through flight don’t even bother. Everyone I talk to has the same experience with them as well. If they would increase their layover times it would fix some of these issues."
Not Verified |  We had the nicest smoothest mid morning flight from Orlando to Aruba and afternoon flight back on May 11th and May 17th. Staff was very friendly going down. Very helpful and always smiling. Flight was on time going and returning. Told the pilot at the end of the trips that it was a nice flight and we’re very appreciative. The system for boarding needs to be controlled more in Orlando. It seemed to be in disarray at times. The system in Aruba was handled and controlled very well making sure people weren’t trying to get on ahead of others who were supposed to be boarding first. Hopefully this non-stop flight will continue. Flew it before in the past and happy they got it back again in early 2023. Thank you.
Not Verified |  Eric Michaelson was a one of the best air flight attendants I have the experience. I was feeling ill and he went above and beyond to make the flight enjoyable. He went out of his way to offer me a beverage to settle my stomach due to the turbulence. His customer service and professionalism was outstanding. I wanted to thank you as my airline of choice.
"Not Verified |  I am handicapped in that I have significant arthritis in just about every joint and am 85 years old. I asked for a wheelchair when I booked the flight, as I always do. This time when I arrived at the airport in Philadelphia to return home (this was a round trip booking) I checked in at the counter and reminded them that I had signed up for a wheelchair. She told me to sit down and one would arrive. This seemed normal as I have always traveled on Southwest and this was the routine. Well, I sat there for over half an hour, periodically asking a variety of Southwest personnel about the wheelchair. They said it was ""on the way"". When my plane was scheduled to board in 10 minutes I began to panic. When I asked at the desk again, the woman said, ""why don't you just walk?"" I was beginning to think that they thought I could walk to the gate and through security and were not going to provide the wheelchair I needed. At that point I saw a person with a wheelchair and no one in it. I asked her if she could take me to my gate as the plane was about to board and she said she ""worked for ...... airline and couldn't take southwest passengers"". Then she said that If I could walk to the nearby elevator she could take me. She told me not to get into the wheelchair until the elevator door closed and then she took me to the gate. The plane was boarding. It was very clear that, had I not approached this person and practically begged her to take me, I would have missed my plane, my connecting flight and heaven knows when I could have gotten home. This would be a disaster for me given my inability to navigate myself anywhere except short distances, not to mention what to do with my dogs at home whose sitter had to leave for another job. I am disgusted with Southwest and I never thought I would say this, but there is no excuse for what was just totally ignoring my disability needs. When I called southwest to complain they said they could file a report internally but they were not under an obligation to provide a pusher for a wheelchair (in this case there was no wheelchair OR pusher) and I know that's not true. If they don't want to provide this service it should not be offered when I book the flight. Then I would go to another airline. Also, when the person behind the desk told me ""to just walk to the gate"", it was clear that they were not taking my disability seriously and really had no intention of helping me."
"✅ Trip Verified |  One way ticket from Orlando to Raleigh on Memorial Day (I flew Avelo on 5/26/23 one way to MCO) on one of their older 737-700s. People like to rag on them for last year’s meltdown and other things but they have come roaring back on one of the busiest holiday periods. Virtually all of the incoming and departing flights out of the SWA terminal in OIA were on time—two delays tops—today. Boarding process was more orderly than Avelo’s (and quicker), left early and arrived early. Dependable service is what I get at SWA."
"✅ Trip Verified |  I can’t fly to Chicago for two days due to a rescheduled flight. For the first time we got on a plane and everyone just dropped us off and said that you were leaving tomorrow, and the next day they promised a direct flight to Chicago, but again they outplayed everything and changed the flight 3-4 hours before departure! Now I need to fly with a transfer to Dallas. I paid money for this! Is this an airline or a taxi on call? If you are saving your time, don't fly with this airline."
"✅ Trip Verified |  My flight was supposed to leave at 10pm. It is now scheduled to leave at 1:19am. Over 3 hrs delayed and there is no rain, wind, or any other explanation for the delay. The cost of this flight was ridiculously expensive, but being with family, due to a death in the family left no choice for travel dates and time. The airport staff say this is a regular thing with Southwest. What happened to the excellent service Southwest was once known for? I can now look forward to little or no sleep before work tomorrow. This has been my worst flight ever!"
"✅ Trip Verified |  I am quite disappointed with Southwest. I and several members of my company have been flying Southwest for the past several years because the service and convenience had been exemplary particularly when taking into account the reasonable pricing. I have seen its attributes in many way degrade and some of the competitors improve their standards. I was particularly dismayed after having left my briefcase and phone on a flight on May 16th, 2023. After filing a lost report soon after deplaning, I received no helpful assistance from the airline other than an email three days later stating that they were looking into it and should consider the case close if no further notice had been received withing 30 days. Misplacing a phone these days does not only cause a significant financial impact but the information contained may be critical. For this reason, a more definitive answer than the nonchalant response from Southwest baggage supervisor at Midway Airport stating that they would be drowned in lost items that they receive daily then added 40-50 things including I-Pads, phones, and other items. This statement struck me as particularly irritating since the two individuals at the office were sitting without no apparent task at the time. With the concern that she displayed, I must conclude that the case is probably lost and that the decision to purchase another phone (regardless of cost) should be undertaken. I would have hoped that they might ask me to text my phone to more quickly identify the fact that they may or may not have it in their procession now at the Alabama location where all the lost items from all the Southwest flights go (now many thousands of items per day instead of 40-50). I will remember the lack of concern from Southwest me and my company employees fly in the future."
"Not Verified |  I recently had the misfortune of flying with Southwest Airlines, and I must say that my experience was nothing short of a disappointment. From the moment I stepped foot onto their plane, it was evident that this airline lacks the professionalism and commitment to customer satisfaction that one would expect. First and foremost, Southwest Airlines had no regard for punctuality. My flight was delayed once, and then they decided to rebook it for an unreasonably early hour in the morning. This unexpected change disrupted my entire travel plans and left me feeling exhausted before I even boarded the aircraft. It is unacceptable for an airline to make such drastic alterations without a valid reason or proper compensation. To make matters worse, Southwest's servers seemed to be in a state of disarray. Throughout the booking process, I encountered multiple technical glitches and slow response times on their website. It was frustrating to witness a company of this scale failing to maintain their online infrastructure, leading to additional stress and wasted time on my end. The flight itself was another disappointing aspect of my experience. The plane's condition was subpar. Southwest Airlines made a promise to compensate me for the inconvenience caused by their multiple delays and rebooking. They specifically mentioned a $200 voucher, which I was eagerly looking forward to. However, even after reaching out to their customer service department, I was met with indifference and received no resolution. It is disheartening to be on the receiving end of such false promises, especially when they have a direct impact on the customer experience. In conclusion, my experience with Southwest Airlines was marred by their unprofessionalism, lack of punctuality, technical glitches, and broken promises. I strongly advise potential travelers to consider alternative options and avoid the frustrations and disappointments that come with flying this airline. Southwest Airlines has left a sour taste in my mouth, and I can confidently say that I will not be choosing them for any future flights."
"✅ Trip Verified |  In 2007 Southwest served: 64.9 million cans of soda, juices, and water 11.3 million alcoholic beverages 6.1 million bags of pretzels 103.8 million bags of peanuts 14 million snackpacks 32 million other snacks Just think how much money Southwest would save if they stopped offering all those ""free"" drinks but then the public would go crazy.  Our beverage service has been canceled on probably 8 out of the last 10 flights I have been on.  And no I don't fly the same place so its not likely due to a specific route. But - if you do the math - Southwest is lost a TON of money due to the Christmas Flight debacle last year.  An average soda costs about $0.75 - $1.00 for the airlines, once you factor in the cost of the drink itself (they purchase cans), the cup, and the ice (which isnt much).  On average a flight has about 150 passengers - that's easily $112 - $150 they can put in their pocket when they ""cancel"" beverage service - and that's assuming each passenger only has one drink. On a recent flight (the one I'm on as I write this) - we were once again denied this ""freebie"" service in the name of supposed ""turbulence"" despite a relatively smooth flight.  I've heard others mention that the captain is the one who makes that decision, so I asked. When I asked about this, instead of simply answering my question, letting me know that the captain made the decision, etc. the flight attendant said something like ""let me find out"".   A few minutes later, the captain came on and ""explained"" why he felt it was important to cancel service - essentially providing an excuse for why they did this.  When I asked for the captain's name, so i could verify this with SWA customer service, I was met with another flight attendant who basically told me ""were not going to do that"" and refused to give me his name. He also threatened that they would ""divert the plane""  although I was extremely calm and was seated in my seat, not yelling or anything.  I guess I was talking loud enough for other passengers to hear - can't have more than one passenger figure out the little secret. Although I dont know what they are so worried about.  Most of the passengers on the plane will never even tell their friend or a significant other about the experience, let alone do anything that could actually make a difference (like report this on social media or via customer service). But still you dont have to ""hide"" and refuse to provide your name if you aren't doing anything wrong.  So this is all being done in the name of ""safety"" - lets go with that."
"Not Verified |  Granted flights were delayed, so the SW terminal was packed. However, my flight was on time. Because of the droves of people around the woman calling out boarding information, I could not hear her. She used a tiny microphone which actually none of us could hear. She then chose to yell out information which no one could hear either. Being my first time flying SW, I unfortunately, hadn’t researched how they board people. I had no idea where “C” was and asked around to finally find where my boarding area was. There was a fellow “C” woman who moved around, so I followed her. She said that since “A loaded, C could now line up.” It was then I figured out what the other number was on my ticket- so I lined up in that spot that was on a sign. As I got on the plane, I asked the flight attendant how I get a seat, “you just chose anything open.” I had no idea. And I had checked my boarding pass and even “pre-boarded.” How did I miss this information? It truly was a cattle call boarding experience. Luckily there were some very nice people to help me along in the boarding process as to where to go. What a joke. What has happened to public transportation?"
"Not Verified |  Southwest - maybe fly, maybe not. The gambling of your Vegas trip starts the moment you book a Southwest flight. Will you actually get there, or will they cancel your flight? Well, I am not lucky in cards - so my flight got cancelled just because. No inclement weather, no real reason. Just the fact that Southwest is incapable of doing their job of scheduling and has no care for their passengers time nor plans. So what they refunded the money? That’s not what I was looking for - I was looking to see my friend and make memories. But their rebooking is just ridiculous. Delaying my weekend trip until Saturday night, no other options, no other compensation. They are professional at cancelling flights without a second thought and then basically insulting you with their rebooking. I will never book Southwest again, I would rather invest in a reliable airline to actually get to my destination. Now I have a ruined vacation I was looking forwards to for my first mother’s day and my only option was to cry about it."
Not Verified |  Once again Southwest proves it is incapable of getting me to my destination in a timely manner. After cancelling my flight I rebooked only to be delayed twice and left hanging in Burbank.
"✅ Trip Verified | I normally really enjoy flying Southwest, but over the last year or so I have acquired a bad taste for them. I flew 11 May 2023 from BWI to Tulsa through St. Louis and I paid for Business Select so I could be in the first boarding group. When I checked in I was A01, which would mean I could get to my choice seat early and get my bag in an overhead bin. Yet there were 20 pre boarders on the first leg and 18 on the second leg - many who walked into the plane (only 5 wheel chairs total) The boarding process has become a joke as pre boarders, sit in the front 3-5 rows. So I think I'm going to request that every time I fly now because I pay $100 or so extra to get first choice of seat and overheard, yet that is no longer available because ALL pre borders have forced those who pay extra to sit in what's left. Sad thing is, many were able to walk to bathroom, get their luggage in and out of the overheads without issue. Southwest needs to recognize those who pay extra for their seats choice and have anyone who wants to pre board be required to sit in the back of the plane."
Not Verified | Horrible customer service. Ridiculous boarding policy. Will never fly again. I do not recommend. Pick any other economy airline and have a better experience.
"Not Verified |  Southwest has terrible scheduling, delays, being late causing lay overs. What does it honestly take to get a schedule correct, not having hours of delay. No more Southwest for me and my family."
"✅ Trip Verified |  SouthWest has left my wife and I stranded in Seattle on our way to our honeymoon to Bali. Flight changes for our international flight now cost 5K and southwest says they are not responsible for flight delays and inability to get me to my destinations on time! I have never had such a negative overall experience during my travels that I had to take a moment just to air out the grievance at 4AM while still traveling.  A short hour flight became a 3-hour overall flight due to inclement weather and being re-routed to Grand Rapids Michigan. I understand that inclement weather cannot be controlled and safety is priority. One would assume as a purchaser of a connecting flight that when a portion of that flight is off schedule the airline will adjust as needed to still get the customer to their destination in a timely manner. I was not given any reasonable options as I was on my way to catch an international flight to Bali, Indonesia and had to be in LAX by 4AM, I was given a ticket to get into LAX at 9:30AM. Adjustments were made to get me flown to Seattle after waiting all night to get my bags in order to re-check them I was treated extremely poorly by the check-in bag personnel who was training another employee. She was very curt, abrasive, dry, and mean. When I brought it to her attention that I had been stuck awake in the airport all night and that I did not appreciate her demeanor she brushed it off and continued in a very aggressive energy to nitpick anything i said or did, such as placing both bags on the scale after the first one had been weighed. When I again emphasized the poor fashion in which she was treating me she said she ""refused to serve me any longer"" which to my knowledge is only acceptable in scenarios of disrespect and while i felt severely disrespected by her treatment of my person, I did not act in any disrespectful fashion toward her. I am distraught as a whole at the incredibly poor showing Southwest is giving me during my travel toward my honeymoon with my wife who lives apart from me due to our work as physicians."
"Not Verified | Southwest continues to be our go-to airline with 12 roundtrips this year so far. The service, price, baggage policy, and cancellation/change policy cannot be touched by any other airline. The price cannot be matched by any other airline. After looking at other options, I cannot fathom why anyone wouldn't choose Southwest first. We love em."
"Not Verified |  A great experience, amazing flight attendants on both flights. Flights on time a lot of positive energy.. As a 10 year plus loyal customer that's our only airline."
"✅ Trip Verified |  Normally fly with United Airlines but decide to try SouthWest airlines since Military Fare discount when you call. So far United is better when it comes to boarding for military first. Military boards after A group on Southwest Airlines. I will probably just go back to United Airlines, unless United Airlines doesn’t do military fare discount."
"Not Verified |  I left my carry on bag at the passenger pickup in Las Vegas. Southwest Airlines Baggage Claim not only secured my bag, but went above and beyond to send it to me in St George within 2 days at no charge to me. They were so kind and considerate! Thanks again."
"Not Verified |  I had a horrible trip. I booked a trip from Oakland Ca. to Savannah Ga. in Nov. 2022. I HATE flying early, so I booked a flight that had a reasonable, late-morning departure and paid the extra money for a better schedule. About a week before my trip in April of 2023, Southwest canceled my flights and rebooked my whole trip. So, I had to get up at 3.30am to be at the airport by 4.30am for my new take-off time of 5.55am. Exactly what I didn't want and paid extra to avoid. There was no refund for my extra payment when they forced me onto the early undesirable schedule. Then.... On my return home from Savannah, our plane was delayed taking off at the Savannah airport. It turns out the fuel truck for our plane didn't have enough fuel in it. Seriously. So they went and got more fuel and then refuelled our plane which caused a delay to our connection in Houston. We would have had 9 minutes (given the delay for fuelling) to catch our flight in Houston, but Southwest elected to keep the plane to Oakland on time and leave us behind. Great. Now we are rebooked through Southwest for a flight the next day and we are in Houston overnight. And guess what? I have to get on a plane at 6.15am which is exactly why I paid extra money for my original schedule to avoid. The representative at the Houston airport was really nice (Angie G.) and we got a hotel voucher and a $200 Southwest voucher. But this just isn't enough. I'm arriving 16 hours late. I'm staying in a city overnight that I don't care to be in, and cutting my sleep for the second time in a week to keep a flight schedule that I didn't authorize or sign up for. I paid my pet sitter $200 to stay the night in my home and take care of my pets unexpectedly for the extra night. Where is the actual compensation for the 16 hours of my life that I spent overnight in Houston? I had to eat. I had to pay my pet sitter. I lost sleep and essentially, I lost an entire day of rest at home before my work week. This is just awful. I don't know what is going on with this airline, but I have no interest in your voucher to plan a trip with you ever. So......maybe it's time to think about what is actually fair in this awful situation that you created?"
"Not Verified | Flight was uneventful. Pleasant. Upon landing at my connection no wheelchair was there for me. And it is in my file too have one. SW ticket agent said wait and one will come to get me. After about 10 minutes I knew I wouldn't have enough time to get to my connecting flight. I found a wheelchair and walked pushing the wheelchair towards my connecting gate which was at the farthest end of the airport last gate. A SW employee saw that I was struggling and had me sit in the wheelchair and he took me the rest of the way to the gate. He wasn't called he just saw that I was having a hard time. I'm traveling again on the 3rd and I thought I should call and make sure wheelchair will be at my gate so I called customer service spoke with a lovely lady. I did not complain about what happened (no one for me there at the gate) but I thought I better call and make sure that doesn't happen again. She was so nice she told me what to do so this doesn't happen again. I felt really cared for and I could tell she was making sure it was clearly in my file. FYI, I may not look handicapped, because I try hard not to. But I cannot stand for very long, definitely can't carry much weight because server double scoliosis, both knees bone on bone and osteoarthritis back, knees, shoulder and hip. This is nobody's business at I don't have to say what my handicap is. If one person reads this and ""gets it"" well, I'll consider that one less person in the world that won't look at wheelchair person like their just trying to slip the line or get a better parking space. Just remember when you see someone in a wheelchair, who gets in and out of it, remember you don't always ""see"" what their going through. I would rather be standing and waiting instead of be getting in a wheel chair in pain."
"Not Verified | Worst airline experience ever flying. They are shameful. Cancelled flight to get to funeral, and replacement flight was 6 hours after the funeral. The airline could have accommodated us but despite being on standby, they took only frequent flyer passengers, which bumped us down the list. We missed the funeral. Southwest is the worst airline ever and made no concessions to help us arrive after they cancelled our outbound flight. You are at the mercy of this miserable airline. Highly recommend other competing airlines."
"Not Verified |  Flew last minute, paid a premium, unable to complete early check in due to common last name and S W requiring check in at airport. Would have gladly paid premium to board early and sit next to my husband and store my carry on item. Flight full. Favoritism with the flight attendants for seats and carry on storage. Unable to get a seat next to my husband. Unable to bring carry on, it was within requirements, due to not enough carry on spots on flight. Had to check luggage on connecting flight. Crammed in seats. No guarantee luggage will make to final destination now. Very disorganized. Will never fly Southwest again. Flight leaving 45 min late due to disorganization. No incentive offered even though they new the flight was overbooked and that there wouldn’t be enough room for carry on for flight. Thank you southwest for a great way to start a trip!"
"Not Verified | First and last time with Southwest. Delayed both ways. We were in the airport for at least 6 hours waiting for our flight back home. Finally got back just in time to go to work without sleeping. The seats were like rocks, extremely uncomfortable. Even the app works poorly. Only fly Southwest if there are no other options and you don’t have a schedule to keep."
"✅ Trip Verified |  I fly frequently for and 9 out 10 times I have a delay with Southwest Airlines. All I want to do is is get home today and once again another delay. Pay extra and book with another airline and get to your destination within  time. I can understand an occasional, but all the time."
"✅ Trip Verified |  LAX to San Jose and back to LAX the next day. Only when we started lining up to board did the ground crew start to activate the aircraft. We started boarding 10-15 minutes later and thanks to the quick work of the Southwest crew, we departed quickly and the flight was delayed by 7-10 minutes. Southwest offers Economy class seats and their seats are not too comfortable nor is it terrible.  I wish that their seats would recline just a bit further back though, There is an open-seating policy, which means that you are not assigned a seat prior to boarding and you can choose where you would like to sit. Flight attendants on Southwest were kind, friendly, and funny. Food and beverages are not exciting as they only offer snacks and a couple beverages like soda and hot chocolate, snacks and drinks are also free, except for alcohol. There are no IFE screens, but you can access a variety of entertainment by connecting to Southwest's WiFi that costs $8 per flight. The WiFi is quite slow however."
✅ Trip Verified |  This was my 2 kids first flight. They enjoyed flying into Detroit. The highlight of their experience came on the flight back the next day. Our pilot was a 25 year old female. Beautiful take off and Beautiful landing. She even took their experience further. She let them take pictures with her. Wherever you are young lady please keep doing what you are doing. You bring inspiration to other young ladies. You were so patient and so kind to my kids. I just wanted to thank you for your hospitality and grace. You are one of a kind. If we ever cross paths with you again it would be a blessing.
